 Timestamp,Channel0,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8,Channel9,Channel10,Channel11,Channel12,Channel13,Channel14,Channel15
14:15:22,-84421.82355,26869.52375,72412.29831,93769.12192,42179.50757,57839.45266,26446.94167,17296.09278,54410.87388,40698.68215,51746.59064,56125.38679,50834.86299,68171.90417,-187500.0224,39153.03667
14:15:24,-78047.62012,37765.41802,83282.19751,104569.2837,52999.20475,68601.21412,37282.62034,28141.47212,65384.59693,51631.88149,62626.50342,66998.99638,61658.78465,79006.26409,-187500.0224,49978.88058
14:15:24,-77998.42393,37825.90185,83356.33825,104642.3292,53070.39506,68670.1022,37336.53275,28200.25721,65482.02818,51730.36328,62724.8511,67099.04279,61754.76304,79110.40087,-187500.0224,50073.8755
14:15:25,-76897.57817,40681.73953,86209.829,107445.0815,55922.92469,71530.79021,40218.85725,31093.84699,68389.00666,54652.49624,65637.64103,70004.70251,64663.59671,82012.21609,-187500.0224,52986.71013
14:15:25,-76900.43919,40660.2148,86175.9214,107409.0728,55890.42525,71497.64258,40189.06238,31065.88496,68360.17291,54624.95889,65606.97444,69976.65107,64630.13615,81985.46105,-187500.0224,52954.52362
14:15:26,-77264.48205,37503.20971,83006.93578,104197.373,52719.60678,68335.11661,37024.07772,27909.77394,65206.65469,51445.24442,62455.80315,66818.64015,61470.29239,78849.48896,-187500.0224,49798.72552
14:15:26,-77258.53649,37436.37799,82941.42281,104126.8532,52654.16088,68270.45301,36960.62111,27843.43396,65154.37396,51390.59441,62405.82465,66774.07077,61421.47618,78803.19849,-187500.0224,49749.1717
14:15:27,-76956.47501,27659.76967,73177.35382,94305.1838,42929.25214,58536.98355,27230.81735,18103.59426,55425.41956,41672.21238,52658.3183,56976.87649,51655.41788,69027.5513,-187500.0224,39971.4458
14:15:27,-76919.57228,27624.63273,73148.29655,94277.69116,42893.17642,58505.24408,27193.40053,18067.83146,55387.04161,41637.94716,52620.40974,56947.12632,51620.41505,68999.45515,-187500.0224,39935.30302
14:15:27,-76938.9736,27632.83582,73139.57937,94264.19071,42884.90628,58495.94575,27199.79312,18072.01124,55359.16899,41607.90641,52590.05607,56912.61523,51587.69209,68962.82064,-187500.0224,39903.69766
14:15:28,-76915.54897,27605.85727,73124.82722,94252.83602,42870.71292,58486.31215,27174.66976,18049.81596,55372.66944,41622.74797,52605.65759,56930.42957,51604.94764,68977.03635,-187500.0224,39921.35554
14:15:28,-76908.17289,27572.62022,73085.48815,94214.05574,42833.51962,58448.47065,27138.32583,18015.32722,55326.40133,41576.70338,52561.51289,56887.246,51562.92636,68935.52916,-187500.0224,39877.3226
14:15:28,-76913.82789,27537.01389,73046.35025,94177.80121,42797.3545,58412.48434,27096.70688,17976.32342,55285.34118,41535.3303,52518.91047,56845.44824,51520.4804,68891.8315,-187500.0224,39835.86011
14:15:29,-73633.24,26142.86854,71635.53049,92854.53324,41381.99733,57002.17867,25702.76269,16598.67365,53832.85777,40073.21329,51087.63887,55411.1815,50090.46049,67469.45589,-187500.0224,38406.64487
14:15:29,-73611.62586,26201.81009,71697.66834,92920.89557,41444.85044,57058.10273,25764.25234,16659.04572,53887.44073,40127.05864,51136.03039,55456.75671,50134.02404,67513.86881,-187500.0224,38453.60588
14:15:29,-73565.76008,26194.9928,71701.31167,92918.7498,41445.74451,57060.27085,25756.96567,16651.69199,53917.77204,40158.08286,51169.64742,55495.73815,50165.51765,67547.48583,-187500.0224,38487.33467
14:15:30,-71369.94706,28331.73017,73846.27448,95056.18007,43573.51882,59175.34938,27907.3823,18806.42251,56042.70769,42296.4072,53305.87069,57616.29285,52297.38233,69683.0162,-187500.0224,40621.43452
14:15:30,-71333.3349,28331.50665,73847.7944,95061.7233,43573.07179,59177.98688,27906.26471,18801.61688,56048.78736,42300.8552,53311.23511,57623.19954,52296.57767,69685.69841,-187500.0224,40620.04872
14:15:31,-70414.94643,25806.31832,71331.88204,92368.02517,41042.36258,56652.128,25386.21728,16287.80559,53521.76619,39794.86701,50786.38205,55102.83918,49757.5089,67191.28843,-187500.0224,38091.86525
14:15:31,-70438.52752,25757.03272,71285.59158,92318.449,40994.75336,56602.753,25335.43412,16235.48016,53498.00628,39768.3802,50760.16346,55079.951,49731.06679,67164.55575,-187500.0224,38067.92653
14:15:32,-70411.32544,25787.18523,71309.26207,92351.1943,41021.19547,56636.61589,25370.14638,16274.70747,53492.17248,39759.08187,50750.55221,55071.32322,49721.65671,67157.15732,-187500.0224,38059.87991
14:15:32,-70426.47993,25745.96861,71274.19219,92302.17693,40982.88458,56591.82299,25334.31653,16235.68132,53483.74587,39754.58917,50749.00994,55068.19398,49724.51773,67158.94546,-187500.0224,38061.7798
14:15:32,-70424.8706,25727.75194,71258.90359,92291.44809,40968.3783,56577.31671,25323.94532,16227.25472,53456.34263,39727.4318,50718.32099,55032.87822,49698.85793,67122.64623,-187500.0224,38033.84012
14:15:33,-71047.03141,21052.72812,66588.86422,87578.22515,36302.71987,51934.52411,20668.16636,11568.01123,48792.98643,35083.85689,46056.70822,50368.49384,45042.40841,62487.98966,-187500.0224,33384.27495
14:15:33,-71030.3123,21048.16837,66568.0771,87558.82383,36278.17765,51913.37936,20644.76408,11544.27368,48777.63078,35062.7792,46027.18157,50340.08477,45003.40462,62460.42996,-187500.0224,33345.53937
14:15:33,-71065.98569,21001.96731,66536.13645,87523.06104,36246.97462,51880.567,20616.26561,11516.9822,48743.63378,35026.14469,45999.9795,50308.94879,44975.37553,62430.79155,-187500.0224,33318.71728
14:15:34,-73264.70444,16337.13589,61875.306,82835.40849,31578.45516,47243.65291,15940.41478,6848.999184,44054.19309,30323.02473,41302.31336,45610.96974,40277.64234,57743.31781,-187500.0224,28636.02682
14:15:34,-73304.33408,16329.26808,61858.60924,82817.52709,31564.59708,47228.05139,15925.23794,6830.000201,44063.73728,30333.15007,41309.68944,45620.60334,40283.27498,57754.29252,-187500.0224,28641.68181
14:15:34,-73313.543,16317.26519,61851.0767,82811.13449,31553.55532,47222.64227,15917.0125,6821.372428,44040.9832,30302.57288,41290.6234,45598.87744,40261.14676,57729.99617,-187500.0224,28619.71004
14:15:35,-76453.53841,14396.46803,59953.14538,80865.54925,29642.65998,45308.43887,14011.48158,4919.507196,42096.71671,28383.47446,39364.77475,43652.01815,38322.93759,55798.42547,-187500.0224,26689.18987
14:15:35,-76493.03394,14378.54193,59940.13666,80854.30632,29636.22268,45297.28535,13996.72943,4904.687989,42113.32406,28400.32767,39378.36461,43666.92676,38340.439,55815.54691,-187500.0224,26706.91481
14:15:36,-78130.94743,13973.48362,59555.28433,80490.24111,29244.32954,44898.53023,13592.34167,4522.428456,41713.58546,28000.2985,38986.04679,43279.57103,37949.03761,55422.37972,-187500.0224,26319.60378
14:15:36,-78149.09704,13952.60709,59528.26107,80458.7028,29213.28297,44873.85391,13574.28146,4501.484871,41673.53114,27963.7981,38947.84766,43240.88016,37911.33021,55385.63345,-187500.0224,26282.29872
14:15:36,-78171.87347,13952.47298,59529.02103,80462.05556,29213.48413,44874.54681,13576.24842,4502.066016,41680.54958,27970.05659,38952.60858,43240.14255,37918.72864,55390.28262,-187500.0224,26290.70297
14:15:37,-79689.48986,13158.919,58747.08995,79688.37228,28431.12837,44085.53023,12801.38049,3732.987193,40893.61172,27206.34219,38163.25672,42447.79556,37131.58961,54601.98129,-187500.0224,25493.37155
14:15:37,-79706.20897,13176.21925,58756.38828,79699.30228,28442.9748,44096.6614,12818.99367,3751.069754,40898.12677,27202.60944,38166.1401,42448.1979,37133.22128,54601.62367,-187500.0224,25497.19369
14:15:37,-79668.03219,13165.51276,58759.36106,79703.25854,28443.51124,44098.78482,12810.72352,3745.593577,40919.20446,27225.31882,38188.17892,42470.50494,37156.66826,54624.17658,-187500.0224,25520.68538
14:15:37,-79679.94567,13161.33298,58740.20561,79686.96412,28427.14976,44078.7353,12804.28622,3738.016336,40878.92662,27185.08568,38149.5551,42434.09394,37117.55271,54587.16209,-187500.0224,25483.02269
14:15:38,-78643.60704,14632.03307,60213.78907,81158.98295,29907.97519,45518.81349,14281.46831,5221.389857,42353.91824,28682.80902,39639.50004,43908.50442,38598.69106,56092.23915,-187500.0224,26974.53224
14:15:38,-78616.11439,14588.46952,60182.02724,81129.14337,29866.02096,45484.63768,14234.32848,5176.909885,42323.38575,28655.29402,39612.0968,43884.81157,38565.9234,56065.68528,-187500.0224,26940.78111
14:15:38,-78622.41758,14591.77757,60171.43252,81119.59918,29858.19785,45477.03808,14234.46259,5178.3851,42304.34207,28633.56812,39589.0298,43859.15176,38542.96816,56042.48417,-187500.0224,26919.01051
14:15:39,-78461.8203,14769.89863,60342.02103,81299.79894,30029.63573,45643.96091,14406.3028,5350.784105,42454.56814,28782.38604,39734.62906,44001.28651,38690.53438,56193.02317,-187500.0224,27063.82746
14:15:39,-78429.36557,14819.65361,60395.50875,81350.4927,30082.22939,45690.49724,14456.70598,5398.728597,42532.75454,28860.10305,39808.56863,44078.10945,38763.55753,56265.33106,-187500.0224,27138.23642
14:15:39,-78450.26445,14843.79349,60414.50774,81365.62483,30104.8717,45708.91508,14482.52225,5425.640097,42556.06741,28881.09134,39830.20512,44096.79551,38785.12696,56283.50303,-187500.0224,27160.85639
14:15:40,-75371.82574,16591.85637,62228.53061,83122.22607,31851.74994,47433.01689,16240.91163,7192.031406,44303.10211,30642.05118,41592.72958,45865.80197,40537.77194,58041.04305,-187500.0224,28913.1661
14:15:40,-75366.72954,16612.88936,62250.10005,83142.07442,31874.52637,47449.80305,16258.86008,7209.130491,44328.06901,30668.60505,41615.88599,45882.61049,40558.44731,58059.595,-187500.0224,28936.41191
14:15:41,-72149.73237,17932.62576,63604.01226,84423.29877,33203.82931,48759.86114,17590.80053,8564.540275,45726.52825,32071.26642,43025.25288,47280.86856,41956.95126,59471.84527,-187500.0224,30329.0597
14:15:41,-72188.87027,17867.8057,63523.8142,84341.26786,33128.39218,48684.53576,17526.31575,8498.379111,45629.18641,31976.47267,42924.44651,47181.85034,41857.93303,59372.13413,-187500.0224,30229.92971
14:15:42,-76470.32457,13884.07664,59521.0191,80295.04332,29118.13159,44685.4734,13491.31179,4472.025272,41645.36794,27954.96916,38895.58928,43154.40126,37809.49566,55340.43823,-187500.0224,26190.85773
14:15:42,-76509.39542,13871.60437,59509.32914,80288.13664,29106.26282,44674.38694,13485.56739,4470.348891,41608.62167,27921.21803,38864.14038,43118.01262,37776.25862,55303.24492,-187500.0224,26157.33011
14:15:43,-77031.12984,14342.77914,59997.31243,80875.1605,29586.71356,45141.44899,13970.75671,4951.917225,42067.43593,28399.14303,39323.35696,43563.70641,38231.85423,55747.15057,-187500.0224,26607.5166
14:15:43,-76982.64891,14440.99271,60082.53963,80963.40519,29674.62297,45230.67716,14071.02663,5049.750811,42135.72051,28470.24393,39396.58128,43634.94142,38301.61402,55820.30783,-187500.0224,26676.29292
14:15:44,-81644.12756,34081.20234,79720.7376,100689.222,49323.7733,64740.64317,33756.67736,24765.50934,61756.99821,48091.7228,59028.3196,63248.75364,57956.41934,75212.43545,-187500.0224,46334.92039
14:15:45,-92774.69281,34357.4252,79976.95565,100981.3146,49644.6773,65030.99233,34092.04293,25101.07608,62076.5164,48418.25943,59315.65128,63549.58577,58283.35831,75407.47677,-187500.0224,46688.56969
14:15:45,-92812.86959,34565.96697,80186.92794,101193.7456,49858.53879,65239.46705,34299.86945,25309.32728,62270.17191,48608.58454,59505.6411,63741.18492,58473.48225,75591.83396,-187500.0224,46880.34765
14:15:46,-96197.52719,46108.25135,91733.21327,112666.7619,61370.78242,76751.57657,45851.22864,36882.03238,73910.02165,60278.855,71162.34406,75386.1085,70135.46021,87257.96935,-187500.0224,58547.22065
14:15:46,-96179.6905,46091.55459,91720.38337,112648.3664,61349.81648,76737.31616,45827.28992,36857.91485,73894.84482,60259.40898,71153.55982,75379.09006,70123.7926,87253.58841,-187500.0224,58536.89415
14:15:47,-96191.69339,46139.40968,91747.78661,112679.9494,61380.32661,76767.82629,45871.59108,36904.80881,73886.06058,60247.27198,71140.97579,75364.40496,70106.96174,87237.74102,-187500.0224,58520.26445
14:15:47,-96153.40485,46129.91019,91755.58737,112688.1525,61385.06518,76768.83212,45864.19265,36896.3375,73948.17608,60308.47106,71200.6773,75428.88974,70167.64673,87301.30938,-187500.0224,58583.60929
14:15:48,-93021.72429,42532.8663,88116.16458,109035.8328,57750.78329,73179.54429,42272.7367,33296.20907,70434.75007,56798.2637,67620.44193,71822.1452,66576.459,83504.46326,-187500.0224,54957.75401
14:15:48,-92961.35222,42457.51857,88041.82268,108972.7338,57684.01863,73109.1363,42207.22374,33230.31613,70392.75114,56752.28617,67569.36819,71776.32413,66537.07523,83459.17862,-187500.0224,54918.14672
14:15:48,-92841.41276,42398.46526,87979.3719,108925.281,57618.39391,73056.31912,42148.75157,33171.32988,70292.39181,56654.56434,67468.78534,71676.76946,66444.42725,83362.59673,-187500.0224,54822.88358
14:15:48,-92733.58795,42343.92701,87918.55281,108870.4969,57562.08987,72993.62248,42082.63511,33109.66141,70241.16161,56603.82588,67417.10811,71625.40515,66391.43126,83316.64155,-187500.0224,54770.37934
14:15:49,-92867.22903,27808.69935,73317.11928,94193.40273,43041.77082,58500.77373,27573.42488,18612.47642,55635.86123,42009.56726,52848.93398,57069.01039,51846.48059,68839.81899,-187500.0224,40258.01751
14:15:49,-92867.89958,27745.75683,73250.86871,94126.70513,42981.30935,58434.61256,27511.28703,18549.71272,55593.68349,41966.00371,52804.27519,57021.40117,51801.0842,68798.73649,-187500.0224,40213.02345
14:15:50,-92842.35154,27687.0388,73194.56466,94071.94335,42921.92077,58380.74486,27453.61953,18492.20168,55519.72157,41903.03885,52729.35214,56947.26043,51728.97747,68731.05541,-187500.0224,40143.59893
14:15:50,-92805.76173,27605.23142,73112.35495,93985.62091,42837.34177,58297.12698,27367.05123,18409.83551,55466.54677,41843.20323,52674.97035,56894.59972,51670.81823,68673.902,-187500.0224,40084.99266
14:15:51,-86187.96899,25159.77176,70700.44526,91584.8871,40460.23374,55868.09586,24964.48457,15993.18725,52965.76655,39352.6154,50210.06467,54378.68737,49189.72989,66199.56388,-187500.0224,37597.1988
14:15:51,-86076.25497,25160.39761,70713.29751,91604.08725,40461.99953,55879.60701,24962.89759,15989.38745,52987.06776,39383.03612,50231.20942,54407.87875,49208.90769,66227.70473,-187500.0224,37611.10158
14:15:51,-85995.90045,25171.68524,70724.92042,91612.89383,40474.74003,55888.23478,24975.41457,16002.82085,53011.47586,39408.383,50254.03056,54431.68335,49226.67733,66249.20711,-187500.0224,37631.30756
14:15:52,-76778.62218,32602.098,78184.83748,98916.01341,47884.07509,63251.83818,32415.23742,23471.14217,60486.43565,46892.23878,57886.97247,61893.65678,56705.19104,73844.06165,-187500.0224,45129.04377
14:15:52,-76769.05564,32491.27805,78079.4043,98809.90968,47770.48353,63143.63338,32304.61863,23358.42232,60380.68955,46786.91736,57781.29343,61792.26926,56601.09897,73740.75189,-187500.0224,45020.72722
14:15:52,-76807.97002,32414.76803,77994.06534,98723.56489,47685.79277,63055.79103,32220.30785,23274.78209,60289.29326,46691.9895,57691.19354,61699.8001,56505.05352,73645.80168,-187500.0224,44927.81102
14:15:53,-78293.66813,24634.79634,70242.99446,90877.27557,39993.21639,55398.70923,24544.22707,15599.68479,52411.77856,38870.42122,49930.17613,53959.45805,48803.71527,65981.00853,-187500.0224,37243.05776
14:15:53,-78341.94789,24576.0783,70176.56507,90815.49535,39932.77728,55338.06894,24489.08532,15545.07948,52351.96529,38811.12204,49864.73022,53894.88386,48744.5949,65909.39354,-187500.0224,37184.36208
14:15:54,-83513.58277,18086.07049,63642.949,84177.6978,33387.583,48796.02627,17912.28568,8947.827989,45927.06811,32333.96647,43293.9432,47348.68376,42143.76714,59356.51026,-187500.0224,30572.69371
14:15:54,-83507.57015,18044.74211,63613.86938,84152.41798,33350.345,48770.03119,17874.86885,8910.969962,45896.98266,32309.84894,43270.54093,47323.98508,42116.25214,59335.16435,-187500.0224,30544.39641
14:15:55,-84033.10436,17872.03018,63422.73962,83939.62937,33156.98006,48561.60117,17680.22986,8726.880995,45715.46414,32131.23615,43080.46169,47155.45293,41932.87843,59147.76732,-187500.0224,30357.96051
14:15:55,-84042.60386,17882.71432,63426.13708,83946.60311,33161.60687,48566.89853,17687.31537,8736.268727,45671.69943,32088.3208,43035.26646,47106.4579,41885.35862,59098.97346,-187500.0224,30309.63603
14:15:55,-84010.93143,17870.80084,63421.97966,83939.65172,33156.01893,48565.8033,17678.59819,8724.601117,45691.74894,32110.1361,43055.6289,47131.40245,41907.01746,59128.70128,-187500.0224,30333.91003
14:15:56,-84427.74676,15688.9353,61268.99258,81714.13323,30994.18056,46418.31475,15526.30401,6580.353568,43548.75309,29984.32874,40897.67973,45013.99934,39771.17417,56997.95419,-187500.0224,28203.94524
14:15:56,-84452.26663,15726.53094,61284.25882,81728.99714,31015.81705,46438.58778,15569.0629,6623.537138,43504.22841,29937.16656,40847.05303,44961.22688,39726.89536,56941.78426,-187500.0224,28161.34282
14:15:56,-84423.61169,15690.41052,61265.77392,81711.56278,30995.78989,46417.24186,15535.93761,6585.919152,43543.61219,29975.72332,40886.72738,44997.05672,39762.92637,56978.57523,-187500.0224,28197.30678
14:15:57,-85414.64334,13397.05448,58986.76771,79362.05916,28715.64373,44135.44168,13248.14716,4309.125758,41237.87328,27663.90475,38566.32573,42658.66192,37439.79781,54657.50303,-187500.0224,25873.3512
14:15:57,-85396.73959,13414.75706,59002.21276,79382.64512,28726.8196,44155.64765,13257.78076,4322.134474,41239.61672,27664.86587,38567.7786,42664.07104,37437.96497,54667.04722,-187500.0224,25871.63012
