 Timestamp,Channel0,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8,Channel9,Channel10,Channel11,Channel12,Channel13,Channel14,Channel15
14:12:23,-62662.84736,20552.47373,65665.71482,87888.75793,35976.27264,53365.59455,17972.07659,8441.940956,47710.53615,33627.149,44740.43634,50485.14759,44531.06755,61456.36725,-187500.0224,32846.98371
14:12:24,-60555.52489,25627.01263,70737.23623,93068.41708,41033.6901,58385.05875,23070.93418,13531.7908,52740.61742,38659.33134,49761.50987,55500.96846,49568.16728,66488.16961,-187500.0224,37870.35946
14:12:25,-59984.75075,28666.11226,73774.77125,96021.88719,44052.18143,61403.88535,26177.40198,16587.54248,55826.11928,41763.92159,52857.22647,58602.8765,52648.21531,69591.97755,-187500.0224,40968.22184
14:12:26,-61439.58109,25287.35552,70405.06696,92607.05472,40693.5189,58051.14604,22827.97072,13230.04225,52461.55589,38426.60498,49498.83217,55229.86415,49284.38953,66234.63377,-187500.0224,37584.68182
14:12:27,-63338.42884,20714.81445,65855.0788,87917.43522,36132.77955,53510.63502,18294.72402,8692.079329,47850.18985,33839.53528,44911.06956,50629.87514,44706.64051,61645.06068,-187500.0224,33017.54987
14:12:28,-60118.66005,24750.17604,69889.94865,91997.90263,40167.24708,57480.08132,22325.10118,12731.95597,51853.85667,37847.62774,48939.85974,54637.60998,48717.54929,65666.87711,-187500.0224,37017.81923
14:12:29,-60065.08292,24904.76071,70028.84239,92142.16079,40306.72196,57618.55037,22471.66156,12873.75544,51953.16547,37946.3554,49032.15009,54729.90033,48807.91739,65758.34045,-187500.0224,37111.04835
14:12:30,-60900.21114,33230.67376,78363.71849,100448.8066,48586.85864,65883.06318,30806.04593,21222.06494,60331.11338,46359.52966,57444.16206,63152.43997,57213.2909,74196.14633,-187500.0224,45514.47725
14:12:31,-65760.41916,24008.47811,69140.9864,91224.8899,39378.99046,56708.65556,21610.33709,12017.57187,51080.53101,37126.13578,48215.08208,53912.47468,47982.8698,64967.7369,-187500.0224,36305.29032
14:12:32,-65748.1257,23985.3664,69122.14388,91205.19801,39361.98078,56694.23869,21584.67729,11995.46599,51056.18996,37101.77238,48190.65162,53888.73713,47962.48501,64945.04988,-187500.0224,36288.25829
14:12:33,-64440.86158,19997.9046,65165.28161,87216.75273,35377.93879,52713.9965,17614.35927,8028.344277,47103.10514,33177.3872,44233.27526,49914.9993,44000.45949,60991.18274,-187500.0224,32316.3086
14:12:34,-64793.23683,18953.98873,64121.92453,86172.54629,34349.04329,51682.82112,16591.23052,7003.807366,46002.617,32080.76591,43132.94359,48809.14674,42907.95093,59890.22522,-187500.0224,31214.38995
14:12:35,-62947.27331,17285.36395,62464.05094,84597.3965,32681.33493,49994.5268,14934.8545,5350.247663,44329.76774,30410.53181,41459.22261,47097.33839,41222.60704,58185.2565,-187500.0224,29523.88281
14:12:36,-59596.27743,20890.09683,66090.39796,88224.95052,36275.45074,53556.94783,18537.2181,8963.362451,47991.98931,34067.67953,45123.18762,50771.13816,44873.98802,61852.46251,-187500.0224,33178.99652
14:12:37,-59781.64044,19239.48756,64438.35818,86553.66588,34623.76858,51917.87206,16915.8002,7332.735638,46307.27128,32389.80113,43442.67171,49084.1626,43203.68686,60170.40434,-187500.0224,31506.57195
14:12:38,-58182.28372,20852.21062,66071.80131,88179.71059,36227.93093,53512.89255,18533.61947,8951.918358,47961.54624,34051.54157,45102.62401,50708.41917,44834.0231,61794.37033,-187500.0224,33141.66911
14:12:39,-57645.86421,20121.10741,65339.73698,87448.33916,35497.29711,52773.96623,17821.04585,8240.551739,47189.11465,33269.16346,44331.0865,49940.43558,44067.98411,61023.27985,-187500.0224,32371.15978
14:12:40,-54835.08764,26011.77555,71256.55666,93326.1774,41389.79809,58602.67533,23727.8296,14167.65322,53066.25999,39155.60712,50215.42909,55823.54883,49965.00015,66907.33187,-187500.0224,38288.71707
14:12:41,-54976.1495,29101.07721,74376.21199,96421.93871,44509.63223,61730.66786,26890.40028,17320.0315,56182.96488,42295.13315,53376.16692,59000.64814,53145.92161,70095.07061,-187500.0224,41456.45099
14:12:41,-55008.00073,29092.76236,74358.79998,96395.38484,44489.42625,61708.0926,26875.51402,17306.39694,56176.7958,42287.5112,53364.3652,58982.25266,53130.94594,70076.67513,-187500.0224,41441.36357
14:12:42,-57176.58933,26117.27579,71347.43885,93352.93244,41477.79691,58689.37775,23869.13733,14294.47702,53247.82321,39338.35499,50373.83591,55996.43958,50124.56925,67077.69687,-187500.0224,38426.38146
14:12:42,-57166.37458,26110.77143,71331.83734,93348.93147,41468.09625,58684.59447,23859.68254,14286.67626,53229.60654,39321.56883,50356.44625,55980.36867,50102.44103,67062.56474,-187500.0224,38408.03068
14:12:43,-57920.00835,23615.19916,68823.8822,90820.68095,38964.83498,56189.13396,21366.01017,11805.00678,50690.22485,36792.73716,47828.66512,53457.68374,47575.06222,64534.29187,-187500.0224,35886.59744
14:12:43,-57904.67506,23606.0126,68825.96091,90823.65374,38965.72905,56191.95028,21359.2823,11797.87657,50719.79621,36821.74973,47854.52609,53483.54471,47601.99608,64562.81269,-187500.0224,35914.76064
14:12:43,-57925.75275,23591.14869,68802.37982,90792.65187,38944.83017,56170.02322,21347.36882,11784.57728,50690.53777,36792.67011,47825.17824,53450.57588,47575.88924,64535.07418,-187500.0224,35886.99977
14:12:43,-57942.71772,23591.64042,68810.82878,90802.62075,38950.86514,56175.36529,21346.89943,11785.80663,50694.31522,36797.0287,47827.43577,53451.22408,47581.0972,64536.92937,-187500.0224,35893.37002
14:12:44,-57222.83509,22962.93056,68184.66701,90214.68046,38314.131,55527.32116,20710.14294,11152.4029,50054.78711,36162.08269,47183.54907,52805.54924,46936.87522,63909.40415,-187500.0224,35237.99452
14:12:44,-57235.73205,22967.24444,68182.38714,90206.99146,38307.29137,55522.56024,20706.25373,11150.36889,50031.54129,36137.27226,47162.00199,52785.54443,46910.56721,63889.19817,-187500.0224,35211.15008
14:12:44,-57213.58147,23027.95178,68243.83208,90270.80569,38366.99287,55578.21609,20763.94358,11207.09761,50065.11361,36168.81057,47194.43437,52822.80479,46937.14344,63923.79867,-187500.0224,35240.45321
14:12:45,-55628.57457,25176.66968,70392.50528,92427.50316,40522.19278,57702.61529,22933.20274,13382.5035,52265.70991,38363.68482,49384.43594,55000.31173,49127.32382,66083.22305,-187500.0224,37431.79589
14:12:45,-55601.52895,25155.72609,70397.08738,92435.16981,40524.20444,57711.06424,22929.11237,13379.28484,52278.65157,38377.65466,49399.2775,55016.40499,49142.14303,66103.6302,-187500.0224,37445.58691
14:12:45,-55599.67376,25167.81839,70400.21663,92436.39915,40526.43961,57712.62887,22933.76153,13385.40922,52269.95674,38372.73727,49392.14729,55010.41472,49133.60466,66098.35519,-187500.0224,37435.75215
14:12:45,-55608.458,25188.49375,70415.63933,92453.38648,40537.81665,57723.42476,22948.49133,13397.14389,52275.52232,38371.08324,49393.19782,55012.87341,49135.23634,66096.61175,-187500.0224,37434.79102
14:12:46,-55576.24913,25178.1896,70416.06401,92449.8102,40530.64174,57720.47433,22938.83538,13386.61622,52282.63018,38379.57691,49403.47962,55025.63626,49144.26644,66107.07237,-187500.0224,37440.04368
14:12:46,-55595.53869,25187.59968,70425.07177,92453.27472,40541.57174,57728.90094,22954.16867,13403.1118,52293.91781,38387.48942,49407.81586,55029.45841,49150.01084,66105.21717,-187500.0224,37446.23511
14:12:46,-55567.01786,25165.85143,70411.90659,92445.18339,40528.67478,57718.79795,22933.24744,13382.52585,52292.46495,38391.44568,49409.89457,55032.72176,49150.8155,66111.00627,-187500.0224,37448.15736
14:12:47,-54602.40598,25083.57466,70307.32278,92345.94164,40419.53122,57584.2628,22868.38268,13321.32677,52228.65072,38272.28853,49305.04254,54939.96202,49050.63499,66032.48459,-187500.0224,37350.25672
14:12:48,-56275.4564,21047.34135,66288.45677,88253.06901,36385.86836,53572.34819,18835.68094,9277.829144,48206.23078,34239.11741,45281.54973,50896.21853,44997.83903,61991.24449,-187500.0224,33293.19159
14:12:48,-56316.91889,21024.83315,66260.42768,88219.29553,36362.82371,53545.32493,18815.94435,9257.243187,48181.08507,34213.83759,45253.00655,50866.24484,44967.82064,61959.39326,-187500.0224,33264.04491
14:12:48,-56310.0569,20961.55536,66212.48319,88167.75241,36308.66543,53498.96741,18753.49358,9200.290942,48154.97823,34186.30024,45226.13975,50841.97084,44945.26773,61938.38262,-187500.0224,33241.20143
14:12:48,-56336.56607,20949.75364,66184.78938,88142.13731,36282.44684,53470.6701,18738.02617,9184.130631,48095.5673,34127.26928,45168.62871,50784.86214,44884.26982,61879.01638,-187500.0224,33181.8799
14:12:49,-58574.78035,17103.30899,62341.71985,84333.93649,32475.00598,49655.45084,14936.7544,5375.102803,44281.1974,30309.09959,41348.98381,46940.80912,41057.85233,58064.7806,-187500.0224,29326.98629
14:12:49,-58594.33813,17114.41781,62355.62263,84346.49817,32488.1041,49665.17385,14950.29956,5389.430271,44295.2343,30324.96933,41364.18299,46949.59336,41073.56561,58069.65328,-187500.0224,29344.64417
14:12:49,-58561.41401,17115.71421,62369.72658,84359.6857,32498.81059,49677.78023,14957.80974,5400.024998,44311.39461,30341.33081,41382.13144,46967.25124,41092.45284,58090.37335,-187500.0224,29363.71021
14:12:50,-56794.48626,17596.05319,62873.40079,84892.61835,32988.02322,50143.34472,15447.49176,5889.170574,44818.6451,30851.75524,41879.27894,47465.69514,41579.96673,58583.38578,-187500.0224,29845.21149
14:12:50,-56785.81378,17597.86369,62870.85269,84893.08773,32985.18455,50140.21547,15442.44026,5883.940266,44799.28849,30831.19164,41857.28483,47438.02368,41555.93861,58558.21771,-187500.0224,29823.70911
14:12:50,-56741.91496,17646.54579,62911.82344,84939.31114,33028.39047,50182.57203,15492.68699,5931.974164,44825.57414,30857.29848,41879.81539,47461.67182,41576.3681,58582.75993,-187500.0224,29843.11042
14:12:50,-56749.93923,17680.29692,62940.1431,84970.20125,33062.00749,50207.38247,15529.70147,5963.624235,44877.18432,30905.26532,41931.73849,47512.14206,41625.87722,58627.97751,-187500.0224,29892.97717
14:12:50,-56709.68374,17710.00239,62972.41902,85007.48396,33093.29994,50242.22883,15557.6188,5990.960418,44902.95588,30931.79684,41956.50422,47540.55113,41653.07929,58658.77821,-187500.0224,29920.46981
14:12:50,-56697.27852,17730.72245,62986.8359,85018.83865,33110.28726,50255.37166,15574.00263,6006.159604,44928.68274,30959.62476,41980.84527,47561.71823,41675.31928,58686.62848,-187500.0224,29943.13448
14:12:50,-56688.13666,17725.71566,62989.89808,85021.69967,33107.78387,50255.19285,15570.15813,6000.661075,44929.93443,30963.04458,41981.06879,47562.32173,41674.67107,58683.02985,-187500.0224,29941.48045
14:12:50,-56647.50119,17816.93313,63072.1078,85108.40209,33190.03829,50338.76602,15661.08503,6091.163288,44968.35708,30999.67909,42015.42342,47597.32456,41709.56215,58719.23968,-187500.0224,29977.98085
14:12:50,-56654.49728,17824.75624,63085.80942,85113.0736,33204.41046,50349.00312,15669.69045,6102.763844,45033.17714,31065.92966,42083.30567,47662.70341,41781.42301,58788.26187,-187500.0224,30048.79118
14:12:51,-56607.82684,17838.9049,63108.45174,85141.21445,33225.33169,50370.99723,15686.16369,6120.354667,45048.08575,31079.69833,42096.38144,47682.03767,41795.23638,58803.52811,-187500.0224,30062.91748
14:12:51,-56586.7715,17850.57251,63108.6082,85141.59443,33224.7729,50372.56186,15697.40661,6132.268147,45022.96239,31056.27371,42076.64485,47661.49642,41773.46579,58783.45624,-187500.0224,30040.02929
14:12:51,-56574.79096,17900.75217,63160.15132,85201.69827,33279.91465,50423.94852,15747.58628,6184.906505,45087.20131,31118.12098,42135.07231,47718.26985,41835.55893,58841.36961,-187500.0224,30105.22933
14:12:51,-56523.44901,17917.31482,63186.32521,85231.40374,33303.67456,50448.98247,15765.19945,6203.279639,45119.14195,31149.45813,42169.02461,47757.65362,41869.31007,58879.30052,-187500.0224,30136.76764
14:12:52,-53405.22419,24836.722,70116.99767,92216.10036,40189.46471,57281.73194,22677.20821,13125.97252,52014.85628,38040.74681,49080.60868,54646.99771,48741.59977,65776.80299,-187500.0224,37015.11467
14:12:52,-53431.12986,24840.85707,70130.49813,92215.83214,40204.1051,57284.45885,22681.99148,13128.56533,52064.52186,38091.41822,49129.87192,54694.2493,48790.95242,65821.73,-187500.0224,37064.66848
14:12:53,-56764.19965,18595.44439,63847.46746,85803.16136,33977.602,51104.31327,16455.28721,6917.417874,45777.11025,31784.89587,42822.16493,48387.99517,42508.10057,59513.59832,-187500.0224,30777.65921
14:12:53,-56777.14131,18633.19649,63880.70451,85828.86587,34014.54944,51133.81757,16491.6982,6956.712241,45821.9702,31835.56728,42875.09386,48434.62091,42560.91774,59566.19198,-187500.0224,30829.42585
14:12:53,-56766.7701,18597.34429,63864.94653,85810.60449,33993.5835,51119.42305,16460.8975,6926.045647,45837.2588,31854.58861,42896.50683,48455.43038,42581.01196,59588.07434,-187500.0224,30852.60461
14:12:53,-56754.09666,18588.29183,63853.32362,85794.0195,33978.94311,51108.29188,16451.28625,6915.450921,45815.33174,31834.00265,42873.05985,48439.71711,42558.90609,59567.33192,-187500.0224,30830.11876
14:12:54,-61036.22151,12669.5499,57952.12781,79807.64119,28064.93975,45229.9172,10529.14685,977.4641368,39934.52071,25940.6523,36949.33348,42518.27061,36641.90759,53653.50737,-187500.0224,24886.76755
14:12:54,-61089.64218,12700.81999,57937.55447,79820.76166,28083.75991,45240.62368,10556.79596,1001.201689,39909.71028,25911.55033,36922.77961,42485.65942,36610.77161,53618.661,-187500.0224,24855.74333
14:12:55,-61096.59357,12677.99886,57922.86938,79814.30201,28071.22059,45230.11836,10530.57737,975.4077763,39941.40505,25945.145,36955.52492,42516.50483,36640.63354,53650.6687,-187500.0224,24881.89487
14:12:55,-61122.36513,12647.0864,57883.06092,79776.81813,28036.06129,45195.27199,10499.10611,943.42243,39889.90663,25892.48429,36907.82629,42471.53312,36589.87273,53606.34519,-187500.0224,24833.99508
14:12:55,-61157.90441,12667.29238,57891.50988,79791.32441,28048.48886,45207.47604,10519.69207,964.9248081,39882.19528,25886.22581,36895.89046,42454.00935,36578.65215,53591.39187,-187500.0224,24824.89792
14:12:55,-61153.52346,12656.42943,57892.96274,79792.59846,28050.54522,45207.40899,10513.61239,959.2251133,39916.03582,25920.20046,36928.59106,42489.54862,36614.39259,53628.45106,-187500.0224,24861.37597
14:12:56,-68421.64021,10275.83453,55504.56709,77415.71396,25658.48388,42822.29904,8151.412982,-1393.452453,37500.05811,23482.18393,34528.84072,40086.75845,34198.10196,51260.14963,-187500.0224,22456.17181
14:12:56,-68433.59839,10305.16002,55526.18122,77437.01517,25676.83466,42839.82281,8175.999901,-1368.753775,37511.59161,23490.94581,34539.88249,40097.33082,34207.37794,51269.02327,-187500.0224,22463.74905
14:12:57,-68459.19114,10339.67112,55555.59612,77468.66524,25708.70825,42870.13178,8211.963858,-1333.438019,37525.76262,23503.41809,34550.56662,40111.97121,34220.38665,51277.00284,-187500.0224,22478.03181
14:12:57,-68446.87533,10375.9927,55594.28699,77498.52717,25744.82867,42908.57678,8241.423457,-1301.407969,37591.61086,23568.19344,34610.73752,40171.94094,34283.01624,51338.35838,-187500.0224,22540.10261
14:12:57,-68487.4661,10397.36097,55624.73007,77514.46396,25781.55259,42940.02568,8285.612856,-1259.364338,37625.4067,23599.03885,34642.20877,40198.98655,34315.35921,51366.20866,-187500.0224,22573.80904
14:12:57,-68482.07932,10383.81581,55620.77381,77509.88186,25773.95299,42939.77981,8273.654672,-1270.853134,37595.96945,23577.2906,34633.49159,40195.70085,34316.45445,51360.46426,-187500.0224,22571.90914
14:12:57,-68492.38348,10343.26975,55581.61355,77461.02094,25737.96669,42897.46796,8229.42057,-1316.607155,37597.26585,23582.00682,34630.07177,40196.68432,34312.6323,51357.53618,-187500.0224,22564.17543
14:12:57,-68522.26776,10357.4184,55577.99257,77456.86352,25733.89867,42900.53015,8243.680983,-1299.731588,37536.46911,23521.09832,34565.60934,40131.39488,34249.24275,51295.10776,-187500.0224,22501.52349
14:12:57,-68514.10937,10427.66993,55652.37917,77524.18697,25813.6944,42971.74281,8314.468958,-1228.38482,37634.3474,23619.20012,34660.5372,40223.61818,34343.27654,51389.11919,-187500.0224,22598.10538
14:12:58,-61588.55547,17014.10318,62297.68691,84206.19627,32406.09555,49457.83907,14921.66697,5399.577963,44341.27889,30284.66914,41343.12765,46883.27573,40970.70288,58062.16545,-187500.0224,29249.04576
14:12:58,-61594.52338,16984.64358,62263.28758,84175.08264,32368.65638,49421.91981,14888.63109,5365.804477,44265.59588,30207.64502,41269.38924,46809.02324,40894.57284,57987.68943,-187500.0224,29172.31222
14:12:58,-61549.84224,16984.77769,62264.98631,84182.77164,32363.0908,49422.07628,14886.08299,5361.445887,44261.59492,30202.97351,41262.99665,46806.16222,40883.95576,57984.0908,-187500.0224,29162.96919
14:12:58,-61554.89374,16975.00997,62257.36436,84167.416,32352.78664,49405.7148,14874.08011,5349.957091,44269.68625,30211.75774,41270.7974,46812.28659,40889.92368,57989.29876,-187500.0224,29167.57365
14:12:59,-61525.94823,17006.36947,62285.61697,84202.64235,32385.91193,49436.38139,14911.54163,5384.915219,44264.85828,30206.99682,41264.85184,46805.20109,40885.38627,57982.86146,-187500.0224,29163.63974
14:12:59,-61491.95123,17006.01184,62296.09994,84207.67149,32392.93038,49440.53882,14908.56885,5385.049329,44314.85913,30255.47776,41314.96445,46858.33119,40936.75058,58035.16454,-187500.0224,29213.14886
14:12:59,-61481.26709,17057.28675,62330.29811,84246.74234,32434.50462,49482.13541,14965.6552,5443.342679,44300.64342,30241.46321,41302.7604,46840.85212,40921.10436,58014.77975,-187500.0224,29200.81069
14:13:00,-60670.88225,15965.91812,61299.74858,83159.79936,31385.00081,48440.67823,13952.58474,4444.867902,43285.76246,29221.39665,40305.64908,45803.64177,39930.34094,57028.17375,-187500.0224,28219.92674
14:13:00,-60699.73835,15941.59942,61285.68933,83150.27751,31378.60821,48431.40226,13939.53132,4431.568614,43278.5205,29218.8709,40309.56063,45803.26179,39933.62664,57029.87248,-187500.0224,28225.08999
14:13:01,-60682.84043,15904.76375,61264.18695,83134.29602,31357.77639,48418.5053,13920.21941,4415.542414,43205.63146,29161.78455,40265.5724,45765.57675,39899.0485,56999.11648,-187500.0224,28191.42827
14:13:01,-60716.97154,15871.61611,61242.08107,83101.50601,31337.86098,48393.71722,13904.03675,4393.794166,43168.9746,29139.14223,40247.80276,45743.71675,39887.85027,56981.4586,-187500.0224,28178.73248
14:13:02,-60407.5787,15928.74717,61265.05867,83167.93539,31320.8513,48330.35002,13913.15626,4376.53862,43256.81695,29179.66594,40246.9534,45704.0424,39839.4811,56930.27311,-187500.0224,28106.35753
14:13:02,-60389.27262,15924.0533,61261.39298,83164.98496,31313.47523,48327.04196,13911.1446,4374.214038,43263.41072,29186.93026,40258.44219,45715.84412,39847.2148,56944.06413,-187500.0224,28113.0854
14:13:02,-60386.27748,15918.82299,61253.99455,83154.36788,31303.21578,48319.1518,13902.56153,4367.463811,43242.15421,29164.10913,40236.33632,45691.88305,39827.41115,56924.19343,-187500.0224,28093.14765
14:13:02,-60343.54095,15938.7384,61270.40074,83174.35034,31319.59961,48339.44718,13924.55565,4389.882611,43255.25233,29178.01192,40246.9534,45707.55162,39838.8329,56940.73372,-187500.0224,28108.39154
14:13:02,-60362.7858,15960.91133,61291.81371,83191.36002,31350.24385,48359.47434,13949.00846,4416.548242,43295.10549,29219.16148,40289.35466,45743.22501,39882.15058,56977.36823,-187500.0224,28152.24566
14:13:03,-60339.49528,15982.63722,61307.66109,83208.77203,31363.76665,48381.22259,13967.91803,4435.390763,43284.44371,29209.1926,40280.50337,45734.99957,39873.12047,56967.84639,-187500.0224,28144.31079
14:13:03,-60325.77131,15972.1319,61303.23545,83199.96544,31362.06792,48373.82416,13960.76548,4427.478245,43314.86443,29239.59097,40307.66074,45765.46499,39900.00962,56999.9882,-187500.0224,28169.63532
14:13:04,-61250.75355,15030.29645,60344.99381,82208.03973,30406.86612,47416.76717,13038.75602,3518.879833,42355.84049,28272.07336,39345.55225,44802.59655,38932.15673,56044.49583,-187500.0224,27197.02151
14:13:04,-61256.27443,15067.69092,60371.97237,82231.95609,30437.66683,47440.75059,13071.76954,3548.428839,42392.40794,28309.13255,39380.06334,44833.64312,38963.8068,56080.39273,-187500.0224,27228.24689
14:13:04,-61270.57955,15054.95042,60366.60795,82225.20587,30433.37529,47432.90513,13056.4139,3533.341412,42401.4604,28318.02855,39388.66876,44839.54398,38968.65713,56087.34412,-187500.0224,27230.63853
14:13:05,-61245.07621,15029.20121,60347.94424,82206.27394,30408.36369,47415.2696,13036.85612,3512.286068,42366.72579,28286.62435,39356.4152,44809.0115,38934.92835,56060.74554,-187500.0224,27195.76981
14:13:05,-61278.44736,15037.27019,60354.11332,82204.44109,30420.70185,47421.10341,13052.97173,3526.725295,42389.45751,28309.98192,39374.386,44827.20582,38960.34228,56075.16242,-187500.0224,27224.26828
14:13:06,-55412.4779,24373.16917,69681.78686,91732.74389,39725.84483,56632.50317,22401.72296,12891.97211,51675.37799,37580.65851,48667.79431,54126.78321,48256.18693,65377.89141,-187500.0224,36532.38404
14:13:06,-55376.22337,24424.1982,69736.07924,91789.04793,39777.25384,56686.46028,22449.17571,12938.68726,51727.92694,37637.61075,48724.14305,54186.79764,48310.59108,65434.46367,-187500.0224,36584.82123
14:13:06,-55383.26417,24526.30097,69814.66798,91874.76687,39862.95043,56769.34055,22550.85379,13041.90761,51765.74609,37672.97121,48760.44229,54219.02886,48349.46076,65468.01364,-187500.0224,36623.57916
14:13:06,-55342.96397,24579.2299,69883.75722,91944.79489,39932.28554,56838.22862,22603.55921,13096.26706,51890.69234,37795.23525,48881.72285,54340.26472,48472.46241,65594.74803,-187500.0224,36748.90539
14:13:07,-54869.82225,29621.93991,74947.54493,96973.15508,44980.53878,61856.53053,27660.66374,18156.85846,56973.27786,42886.73912,53982.25683,59432.12622,53552.03045,70684.17319,-187500.0224,41825.45594
14:13:07,-54875.90192,29570.95558,74902.10383,96924.96472,44930.94026,61809.83774,27617.36841,18112.15497,56918.71726,42840.3816,53934.28998,59379.66667,53502.61074,70635.40168,-187500.0224,41771.16356
14:13:07,-54899.93005,29652.07006,74955.54685,96984.21919,44995.17918,61871.08152,27695.06308,18190.81076,56927.18857,42847.60122,53935.0723,59373.6317,53506.58935,70629.63493,-187500.0224,41775.20922
14:13:08,-57114.58559,27578.38697,72891.78793,94814.53536,42920.02087,59813.29051,25639.41784,16139.52412,54892.9116,40815.26885,51915.03339,57348.92128,51477.16272,68619.98959,-187500.0224,39752.73398
14:13:08,-57115.05498,27601.65514,72911.27865,94831.18741,42941.27738,59831.46248,25664.51885,16163.17226,54930.82016,40854.11618,51949.74565,57383.11945,51510.44446,68655.61827,-187500.0224,39788.74264
14:13:09,-58003.29095,23626.30798,68967.06748,90808.63336,38999.32373,55885.93255,21719.23479,12204.52186,51003.66336,36938.64935,48030.32256,53450.41942,47583.51118,64738.76563,-187500.0224,35849.73941
14:13:09,-58013.05866,23570.62978,68904.43789,90748.55188,38938.50463,55826.72278,21664.47302,12150.18477,50937.52455,36873.18109,47962.86499,53390.6285,47516.34419,64677.38774,-187500.0224,35782.75124
14:13:09,-58024.03337,23557.50931,68893.79846,90738.51594,38930.5027,55814.47402,21647.26217,12134.94088,50923.64412,36855.65732,47942.63666,53368.65674,47498.32869,64658.05348,-187500.0224,35765.83097
14:13:10,-58000.0723,23542.10896,68873.10074,90718.82406,38906.18401,55794.87154,21622.96583,12115.36075,50895.14564,36825.63893,47914.49582,53343.39927,47466.27628,64633.89124,-187500.0224,35734.40441
